id,org_id,url,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,tags,photo,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ,accessed,type,description
45948073,NV202,https://www.petfinder.com/dog/riley-45948073/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,FALSE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Riley,NA,NA,adoptable,2019-09-12T10:02:55+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,NA
45946828,NV184,https://www.petfinder.com/dog/sprocket-45946828/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Young,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,Sprocket,NA,NA,adoptable,2019-09-12T03:54:05+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"Sprocket is always on the go, making photographs difficult! This long legged, busy boy loves people, other dogs and life in general. He is a bit too interested in cats so a feline-free home is best for him. He loves to run and play and heÃ¢Â€Â™s quick to jump into any available lap. Sprocket is approximately 2 years old and 10 lbs. Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45946783,NV184,https://www.petfinder.com/dog/jedi-45946783/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Belgian Shepherd / Malinois,American Staffordshire Terrier,TRUE,FALSE,NA,NA,NA,Baby,Male,Large,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Jedi,NA,NA,adoptable,2019-09-12T03:44:05+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"Jedi is a 6 month old high energy pup who is looking for an active home with time for lots of play - and training! He gets along well with other dogs and is kennel trained. Jedi is expected to be approximately 50 lbs when fully grown.Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45945669,NV155,https://www.petfinder.com/dog/charlott-45945669/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,Brindle,NA,NA,Baby,Female,Medium,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Charlott,NA,NA,adoptable,2019-09-12T00:48:09+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Doris
Little cutie missing her brother. She is a typical puppy curious about every thing tiny bit shy a first but that changes fast. Text 702 239 7986
Please fill out a interest app at ahome4spot.com there is a fee."
45945618,NV155,https://www.petfinder.com/dog/doris-45945618/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,Chihuahua,TRUE,FALSE,Golden,NA,NA,Young,Female,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Doris,NA,NA,adoptable,2019-09-12T00:43:42+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Doris
Steve was adopted out with his partner Steve 6 months ago, there mom has lost most of her vision and can't take care of them, very sad situation. These dogs love each other very much, we hope to keep them together.There fun dogs I had them out back and they just ran the 1/2 acre jumping over and on stuff. Please consider the pair. Text Diana
1 years old 
10 pdf"
45945609,NV155,https://www.petfinder.com/dog/steve-45945609/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,Dachshund,TRUE,FALSE,Golden,NA,NA,Young,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Steve,NA,NA,adoptable,2019-09-12T00:37:22+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Steve
Steve was adopted out with his partner Doris 6 months ago, there mom has lost most of her vision and can't take care of them, very sad situation. These dogs love each other very much, we hope to keep them together.There fun dogs I had them out back and they just ran the 1/2 acre jumping over and on stuff. Please consider the pair. Text Diana 702 239 7986"
45945344,NV129,https://www.petfinder.com/dog/joey-45945344/nv/las-vegas/foreclosed-upon-pets-inc-fupi-nv129/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,NA,TRUE,FALSE,Apricot / Beige,NA,NA,Adult,Male,Small,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Joey,NA,NA,adoptable,2019-09-11T23:57:41+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,"I am a 6 year old male Dachshund mix and weigh about 15 pounds. I love people and do best with small dogs. FUPI is still learning about me. Owner surrender.

Adoption fee $225.00

If interested, please complete an application at:

https://forecloseduponpets.org/dog-adoption-application/"
45945119,NV129,https://www.petfinder.com/dog/venus-45945119/nv/las-vegas/foreclosed-upon-pets-inc-fupi-nv129/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,Poodle,TRUE,FALSE,Apricot / Beige,White / Cream,NA,Young,Female,Small,Medium,TRUE,TRUE,NA,FALSE,TRUE,FALSE,TRUE,NA,Venus,NA,NA,adoptable,2019-09-11T23:39:46+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,"My name is Venus, a Jack Russell Terrier/Poodle mix.Ã‚Â  I'm about a year old, and weigh 9 lbs.Ã‚Â  I was never claimed by my owner but love people and other dogs. IÃ¢Â€Â™m cute as a button. My sister is Serena. We donÃ¢Â€Â™t have to be adopted together but if you want us both it's ok!

Adoption fee $225.00

If interested, please complete an application at:

https://forecloseduponpets.org/dog-adoption-application/"
45945109,NV129,https://www.petfinder.com/dog/serena-45945109/nv/las-vegas/foreclosed-upon-pets-inc-fupi-nv129/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,Poodle,TRUE,FALSE,Apricot / Beige,White / Cream,NA,Young,Female,Small,Medium,TRUE,TRUE,NA,FALSE,TRUE,FALSE,TRUE,NA,Serena,NA,NA,adoptable,2019-09-11T23:37:57+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,"My name is Serena, a Jack Russell Terrier/Poodle mix.Ã‚Â  I'm about a year old, and weigh 11 lbs.Ã‚Â  I was never claimed by my owner but love people and other dogs. IÃ¢Â€Â™m cute as a button. My sister is Venus. We donÃ¢Â€Â™t have to be adopted together but if you want us both it's ok!

Adoption fee $225.00

If interested, please complete an application at:

https://forecloseduponpets.org/dog-adoption-application/"
45944294,AZ662,https://www.petfinder.com/dog/bear-bear-45944294/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,Shar-Pei,TRUE,FALSE,Black,NA,NA,Young,Male,Medium,Medium,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Bear Bear,NA,NA,adoptable,2019-09-11T21:57:35+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,"Bear Bear and Zeus are a duo who came into the shelter months ago. They get along with each other very well but don't need to be adopted together. they'd both do fine alone. They like to toss toys around and play, but they are pretty easy going and not overly active.
"
45944275,AZ189,https://www.petfinder.com/dog/bouji-45944275/az/bullhead-city/animal-care-and-welfare-facility-az189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shar-Pei,NA,TRUE,FALSE,Red / Chestnut / Orange,White / Cream,NA,Adult,Female,Large,Short,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BOUJI,NA,NA,adoptable,2019-09-11T21:56:01+0000,Bullhead City,AZ,86442,US,89009,9/20/2019,Dog,"ALL ANIMALS are placed on a legal stray hold per Bullhead City Ordinances for the to owner reclaim. If the animals are not claimed they will be placed up for adoption based on the available date provided.

* All animals MUST be spay/neutered before leaving the shelter *

Adoption Fee is $100

I'm available for adoption on 09/03/2019

Adoption fees cover vet exam, spay/neuter surgery, rabies vaccine, first core vaccine (DA2PP or FRCP), and if you reside in Bullhead City your first 1 year license is on us!

I was brought in as a stray and no one came into claim me. I am still very puppy like and need a family that is going to train me and keep my idle mind busy. Only a face EVERYONE could LOVE!!!"
45943335,NV187,https://www.petfinder.com/dog/tipsey-45943335/nv/las-vegas/hearts-alive-village-las-vegas-nv187/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,Labrador Retriever,TRUE,FALSE,NA,NA,NA,Senior,Female,Large,NA,TRUE,TRUE,NA,FALSE,FALSE,NA,TRUE,NA,Tipsey,NA,NA,adoptable,2019-09-11T20:39:39+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Tipsey is 7 yrs young and ready for her next chapter to begin. She knows there is a family out there who's will treasure her. She is a very loving dog who wants to be around her humans. She tells you how important you are to her. She has no prey drive toward cats and seems to do well with other dogs with proper introductions, however she would be just as happy as the only pup.for informationnon Tipsey, please email info@havlv.com"
45942310,NV84,https://www.petfinder.com/dog/scout-45942310/nv/las-vegas/las-vegas-labrador-rescue-nv84/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,NA,FALSE,FALSE,Black,NA,NA,Adult,Female,Large,Medium,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Scout,NA,NA,adoptable,2019-09-11T19:33:01+0000,Las Vegas,NV,89143,US,89009,9/20/2019,Dog,"For more information about Scout and how to adopt through Las Vegas Labrador Rescue, please go to: https://wp.me/p48lHr-1w0"
45935433,NV15,https://www.petfinder.com/dog/ben-45935433/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,Chihuahua,TRUE,FALSE,NA,NA,NA,Young,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Ben,NA,NA,adoptable,2019-09-11T04:12:52+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Ben is about 2  yrs old and weighs about 18 lbs.   He is good with other dogs.   More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Ben, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Ben is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45935416,NV15,https://www.petfinder.com/dog/calvin-45935416/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,NA,TRUE,FALSE,NA,NA,NA,Baby,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Calvin,NA,NA,adoptable,2019-09-11T04:07:55+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Calvin is about  14 weeks old and currently weighs about 9 lbs.   More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Calvin, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Calvin is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45935404,NV15,https://www.petfinder.com/dog/snook-45935404/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Baby,Female,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Snook,NA,NA,adoptable,2019-09-11T04:04:45+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Snook is about  4 months old and weighs about 8 lbs.   She came into the shelter as a stray so more will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Snook, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Snook is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45931876,NV26,https://www.petfinder.com/dog/jester-45931876/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,Mixed Breed,TRUE,FALSE,NA,NA,NA,Adult,Male,Medium,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,JESTER,NA,NA,adoptable,2019-09-10T20:48:36+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45929513,NV26,https://www.petfinder.com/dog/thor-45929513/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,Young,Male,Medium,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,THOR,NA,NA,adoptable,2019-09-10T17:47:59+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45929506,NV26,https://www.petfinder.com/dog/china-45929506/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cane Corso,Mixed Breed,TRUE,FALSE,NA,NA,NA,Adult,Female,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,CHINA,NA,NA,adoptable,2019-09-10T17:47:58+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45924406,AZ662,https://www.petfinder.com/dog/lucielle-45924406/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,NA,TRUE,FALSE,Bicolor,NA,NA,Adult,Female,Medium,Medium,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,NA,Lucielle,NA,NA,adoptable,2019-09-10T14:09:11+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,"Lucielle is a bit shy, but oh sooo sweet. She seems like a lover.  she wasn't to interested in toys, just being with people"
45924352,AZ662,https://www.petfinder.com/dog/dolly-45924352/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,Pit Bull Terrier,TRUE,FALSE,Black,NA,NA,Adult,Female,Medium,Short,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,NA,Dolly,NA,NA,adoptable,2019-09-10T14:07:20+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,Dolly is a sweetheart.  She loves cuddles and attention.  She thought the toys were fun too
45924259,AZ662,https://www.petfinder.com/dog/archie-45924259/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Saint Bernard,Pit Bull Terrier,TRUE,FALSE,Apricot / Beige,White / Cream,NA,Baby,Male,Large,Medium,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,NA,Archie,NA,NA,adoptable,2019-09-10T14:05:40+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,"Archie is a big loving goof.  He's large and full of energy. While he likes kids, he may knock small ones over.  He loves to play with toys."
45924189,AZ662,https://www.petfinder.com/dog/casan-45924189/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dogo Argentino,American Bulldog,TRUE,FALSE,Black,Brindle,White / Cream,Adult,Male,Large,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Casan,NA,NA,adoptable,2019-09-10T14:03:19+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,"Casan is a big dude, but he's pretty relaxed and chill. He likes treats and toys."
45924145,AZ662,https://www.petfinder.com/dog/ares-45924145/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Boxer,TRUE,FALSE,Apricot / Beige,White / Cream,NA,Adult,Male,Medium,Medium,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Ares,NA,NA,adoptable,2019-09-10T13:50:02+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,Ares is a sweet dog.  He likes to be get pets.  He also likes to do his own thing and check out everything that is going on.
45923620,NV173,https://www.petfinder.com/dog/darby-45923620/nv/las-vegas/vegas-shepherd-rescue-nv173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,NA,FALSE,FALSE,NA,NA,NA,Baby,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Darby,NA,NA,adoptable,2019-09-10T05:15:58+0000,Las Vegas,NV,89146,US,89009,9/20/2019,Dog,"Recently VSR got a call from TAF regarding a young (7-8 months old) male shepherd with burn wounds. Darby needed our help so we jumped at the chance to get Darby the medical care he needed. This happy boy didnÃ¢Â€Â™t seem to notice the burns on his back, shoulder and neck, and just wanted to by a typical, happy puppy. Darby showed us that he already knew how to sit, would happily retrieve a toy, bring it back and give it to you to throw for him again, and also that he knows how to open the lever style door knobs. Darby is also emaciated, so until he is healthy, the vets are postponing his neuter and vaccines. We will keep everybody posted on DarbyÃ¢Â€Â™s progress and will also post updates as we learn more about him. So stay tuned and donÃ¢Â€Â™t touch that dial!
"
45923614,NV173,https://www.petfinder.com/dog/burgess-45923614/nv/las-vegas/vegas-shepherd-rescue-nv173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,NA,FALSE,FALSE,NA,NA,NA,Adult,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Burgess,NA,NA,adoptable,2019-09-10T05:05:07+0000,Las Vegas,NV,89128,US,89009,9/20/2019,Dog,"Say hello to handsome, 4 year old Burgess. This dog. What can I say? Rarely does a dog act so happy and affectionate so quickly after getting out of the shelter. Especially after what this precious dog went through. He was found by a Good Samaritan coming out of the desert in the middle of the night. The good Sam did the right thing and had Animal Control come pick him up so his family would have a chance to find him. She then contacted us, letting us know what a great dog he was, after having spent only 7 hours with this dirty, matted, skinny boy. We wanted to help, so we requested him from the shelter. The day before we were supposed to pick him up, he was reclaimed, only to be returned to the shelter the next day. So we contacted the shelter, letting them know we still wanted to save him. (He had been put on the transfer list for being scared the first time he got to the shelter.) He was definitely confused about what was going on, but didnÃ¢Â€Â™t hesitate when I opened the back of my car, and he flew in! By the time we got to the vet clinic he was happy, wagging his tail, asking for attention and affection. He is getting all cleaned up and we are getting to know him a little better. Stay tuned for updates on our desert dog, Burgess."
45923611,NV173,https://www.petfinder.com/dog/trinity-45923611/nv/las-vegas/vegas-shepherd-rescue-nv173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,NA,FALSE,FALSE,NA,NA,NA,Young,Female,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Trinity,NA,NA,adoptable,2019-09-10T05:00:36+0000,Las Vegas,NV,89146,US,89009,9/20/2019,Dog,Meet beautiful Trinity. TrinityÃ¢Â€Â™s life was in danger when she ended up at the shelter and was terrified. But was she acting aggressive? Cowering in the corner the the kennel? No. Poor Trinity was simply submissive urinating when strangers approached her. We are letting her decompress and learning more about her. Then we will post her bio.
45923603,NV173,https://www.petfinder.com/dog/blair-45923603/nv/las-vegas/vegas-shepherd-rescue-nv173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,NA,TRUE,FALSE,NA,NA,NA,Baby,Male,Medium,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Blair,NA,NA,adoptable,2019-09-10T04:52:53+0000,Las Vegas,NV,89146,US,89009,9/20/2019,Dog,"Meet Blair. Blair was confiscated from a hoarding situation in rural Arizona and was going to be euthanized for space because he was fearful of people. This funny little 7-8 month old shepherd mix peanut has so much personality, itÃ¢Â€Â™s hard to describe! He now LOVES everyone he meets and wants only to be loved! Blair is going to make some lucky family very happy! Not only is he kid friendly, but heÃ¢Â€Â™s dog friendly too! DonÃ¢Â€Â™t wait! Get your apps in quickly! Blair is the best lap dog (although he really is a little too big to be a lap dog, but donÃ¢Â€Â™t tell him that!) Are you going to be the lucky family to take Blair home?"
45923600,NV173,https://www.petfinder.com/dog/duane-45923600/nv/las-vegas/vegas-shepherd-rescue-nv173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,NA,TRUE,FALSE,NA,NA,NA,Baby,Male,Medium,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Duane,NA,NA,adoptable,2019-09-10T04:48:21+0000,Las Vegas,NV,89146,US,89009,9/20/2019,Dog,"Handsome Duane was confiscated from part of a hoarding situation in rural Arizona. His life was in jeopardy because of the lack of space in the small shelter, and timid dogs don't show well, so he wasnÃ¢Â€Â™t going to be given a chance to find a forever family. This shy 10-11 month old pup is slowly learning that people are good. Duane is dog friendly and is learning to love attention and affection from humans. Duane will be a great family dog and any family will be lucky to have him. Get your apps in soon if you think Duane needs to be the next member of your family."
45923317,NV205,https://www.petfinder.com/dog/doja-45923317/nv/las-vegas/maytes-rescue-nv205/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,English Bulldog,TRUE,FALSE,Golden,White / Cream,NA,Baby,Female,Large,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Doja,Loving|puppy energy|Puppy breath|Very friendly,NA,adoptable,2019-09-10T02:52:03+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Awe wee love, IÃ¢Â€Â™m sure shes sore ! She was spayed today. Meet Doja... Her owners are in their 80Ã¢Â€Â™s with ailing heath, so we took her in.  Doja is a 9 mth old Pit/Bulldog Mix. 
Shes great with dogs & kids, not sure about cats. Shes potty trained & crate trained, knows sit & come, walks good on leash & good in car. Very gentle when taking treats , Loves loves loves toys! Will occupy herself for hours, just has HIGH puppy energy! But when she chills she will want to be around your neck or as close as possible! Doesnt bark much either ??
"
45922564,NV26,https://www.petfinder.com/dog/abby-45922564/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Young,Female,Medium,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,ABBY,NA,NA,adoptable,2019-09-10T01:00:35+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45919405,NV99,https://www.petfinder.com/dog/roxie-45919405/nv/mesquite/city-of-mesquite-animal-shelter-nv99/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,NA,FALSE,FALSE,Black,Gray / Blue / Silver,NA,Adult,Female,Medium,Short,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Roxie,NA,NA,adoptable,2019-09-09T19:42:13+0000,Mesquite,NV,89027,US,89009,9/20/2019,Dog,"Roxie is a delightful girl, with the most amazing patterned coat and big brown eyes.  At 3-4 years old sheÃ¢Â€Â™s past the puppy stage, making her much more obedient and easy to have around. Roxie is friendly with everyone, and canÃ¢Â€Â™t wait to find a loving home where she can be part of the family. She will make an ideal companion with her low-maintenance, affectionate nature.

Roxie wants you to know :I am a sweet girl that enjoys being petted. I love to go on walks and be with people. I can be a little shy. All I need is someone who will give me time with them and let me, in my own time, adjust and gain back my confidence. I am well-behaved and think you'll enjoy being with me.


$60 ( cash or check) adoption fee covers spay, rabies and DHPPC"
45917309,NV26,https://www.petfinder.com/dog/blue-45917309/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BLUE,NA,NA,adoptable,2019-09-09T17:59:19+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45917305,NV26,https://www.petfinder.com/dog/maximus-45917305/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Young,Male,Medium,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,MAXIMUS,NA,NA,adoptable,2019-09-09T17:59:17+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45917298,NV26,https://www.petfinder.com/dog/max-45917298/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Catahoula Leopard Dog,Mixed Breed,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,MAX,NA,NA,adoptable,2019-09-09T17:59:14+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45911260,NV26,https://www.petfinder.com/dog/tank-45911260/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TANK,NA,NA,adoptable,2019-09-09T02:57:16+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45911262,NV26,https://www.petfinder.com/dog/bella-45911262/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BELLA,NA,NA,adoptable,2019-09-09T02:57:16+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45910994,NV26,https://www.petfinder.com/dog/biscuit-45910994/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BISCUIT,NA,NA,adoptable,2019-09-09T01:57:10+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
